Student ID,Hardness of Skill Tested,Number of Hard Questions,Number of Medium Questions,Number of Easy Questions,Percentage of Hard Questions Correct,Percentage of Medium Questions Correct,Percentage of Easy Questions Correct,Accuracy on Hard Questions,Accuracy on Medium Questions,Accuracy on Easy Questions,Percentage of Time Left on Clock,Total Questions,Weighted Score,Passed
526847.4722,1.92968635,2.083380396,8.073632937,14.92521541,44.55000103,51.38880114,73.04773317,4.089749038,12.64164162,16.95046209,8.209256627,25.082228742999998,159.58381774387038,0
203194.0659,2.03406952,0.950893362,8.092272804,16.01153032,26.85338962,48.91963654,76.58807241,18.98712397,60.26579727,76.08595879,38.96110261,25.054696485999997,755.3857474566746,1
441796.5384,0.905759484,0.996424535,5.007209451,19.02454713,26.24517314,48.66943912,75.51826796,13.65428213,44.46062074,55.64002932,29.09501641,25.028181116,244.50383241398725,0
692228.7944,2.024305367,3.038311759,8.18048062,18.05056886,28.38986056,54.13852072,75.61641665,7.390134149,24.41451439,32.17143731,16.81105622,29.269361239,274.74745785307573,0
723168.3636,1.958424972,2.0379452,5.035973018,15.02003169,17.1689404,46.69270141,76.69343694,8.21704541,24.81191983,30.62773986,15.78064241,22.093949908,324.12547354944496,0
757783.3931,2.025096411,0.916922978,8.951184505,19.98667268,31.41943378,50.89946869,75.09522522,16.83385968,54.34448341,67.96502594,35.32093517,29.854780163,570.891207462793,0
86301.52241,1.973259226,1.008891256,9.070701696,16.90674532,17.41618849,44.52128788,76.59527999,16.03744211,53.12145647,66.20521557,34.55309793,26.986338271999998,565.4322568826964,0
205046.0231,2.021933597,2.922385532,7.967587569,19.09518205,27.0629279,55.05831608,76.69934133,16.90301165,53.969871,69.49379714,36.96409134,29.985155150999997,591.8665123686368,0
433028.3042,3.029032877,1.047619412,9.094095777,16.13068804,43.3432272,53.79046936,73.75043844,14.24557802,40.97830625,51.08306533,27.2190533,26.272403229,760.7141787248446,1
379909.6974,0.925517593,3.020456504,6.956779819,17.02986793,26.9040025,43.69088755,76.63986394,13.44185667,41.14101014,51.21674752,26.15614613,27.007104253,209.47632923631446,0
166830.3863,2.000847272,3.073559568,10.01208341,15.0611466,32.90879374,47.2138988,75.86914818,15.82900081,48.21313545,57.86441627,30.97216685,28.146789578000003,512.022750168395,0
712558.6084,1.969151695,1.937562434,5.107222048,15.00988293,28.70585386,53.29378614,72.90569026,15.13915835,53.53781048,68.01954259,36.04186244,22.054667412,737.9524032788826,1
484521.1585,0.991874328,2.989832742,5.070203963,15.99865952,40.50452411,42.89469633,76.21217127,8.232755115,22.2631292,30.6494318,15.8326775,24.058696225,150.07781642343858,0
925146.6591,1.014837937,2.980166583,6.9921151,16.98594488,24.14197207,54.66427171,76.40510346,11.56254442,34.34309749,43.86120851,22.92879088,26.958226563000004,208.18709799453572,0
699846.0073,2.057985856,2.973337759,8.147147368,16.04552264,34.70816602,52.97942442,75.00665439,20.18592254,67.47989399,84.51025773,42.45988229,27.166007767000004,805.6737142406813,1
827427.0291,1.015928042,3.033961541,7.966774071,16.02652924,24.11762104,53.69179197,78.86021042,19.20489715,60.49646417,76.96362761,39.0543457,27.027264852,369.09209255067367,0
486393.4321,2.0265846,3.014656491,4.993199798,18.00275303,42.86950294,46.62580053,76.91234945,13.3049122,40.47107097,52.22204461,27.23157771,26.010609319,505.45220307718415,0
208969.424,1.976231441,0.98093484,8.075036994,16.89574908,44.66351494,53.62755923,72.08152579,14.20356872,44.76244085,56.82457069,28.90322609,25.951720914,544.1326787631472,0
604175.5869,3.050150138,3.05229458,9.10722372,16.09248181,28.67115381,46.69975645,74.76903819,15.01271951,49.95236346,63.62997866,32.15934548,28.252000109999997,813.0952954871768,1
519992.9448,0.970860876,3.090695073,8.083256785,14.99121252,25.81570222,45.51633682,75.3066498,12.90927054,44.78559953,54.96103278,28.23130348,26.165164378,242.6579695511046,0
666584.8798,1.904491599,2.958644099,9.085176939,19.97492922,34.48711967,52.59924035,77.91003443,19.44453426,65.84783956,82.55264372,42.22989265,32.018750258,629.7787772400394,0
694622.7916,0.952201826,0.997932307,5.978802527,14.91890612,21.45032622,42.47753473,72.20524507,12.12229247,40.69634209,52.48071179,26.78601131,21.895640954,252.50203623647732,0
690073.1121,1.091556405,1.030707453,9.023025899,17.06090531,43.08466621,53.80892506,75.2195222,9.509832083,35.050586,43.29226196,22.89708186,27.114638661999997,224.35927924663434,0
633132.9388,1.981844152,1.060504451,10.12210885,18.12624445,23.35764858,42.72975566,73.88558506,100.7420278,100.3723317,-1.347060556,11.83290562,29.308857751,442.7998077599751,0
823493.8256,2.123611708,1.961967518,6.048043721,17.15016345,39.05151382,57.3175808,74.45563254,18.94880644,57.97755863,72.23625452,37.76889046,25.160174689,798.3993828930593,1
315692.2244,3.011016911,1.03130497,5.912475158,14.99534226,34.29600099,44.14866004,74.38499407,9.583668049,32.68411584,40.16295804,20.99948574,21.939122388,654.124577791697,1
657620.4848,1.978342025,0.905218666,8.161140049,19.85920911,29.69566582,52.33679346,75.58617699,15.66264638,53.93235843,66.21048101,34.02741809,28.925567824999998,568.3257446318804,0
909721.7329,1.041448109,1.010372193,7.92322623,17.95705321,26.50406692,52.04907546,72.11972708,14.41648747,47.29714471,57.6927795,30.05690302,26.890651633,272.4010727333507,0
155074.6972,3.003995084,1.010223258,8.968064577,18.023459,14.73654292,46.84307356,72.73010659,8.1727805,23.57208831,30.87780182,16.07728543,28.001746835,372.8718077841607,0
981328.4189,3.011937662,1.961390103,7.170053404,15.08494342,26.7533206,48.45107388,75.79521469,15.95513974,49.97022488,62.79987553,32.10192468,24.216386927000002,947.5651625975007,1
220678.3868,1.028458228,2.008503931,6.029719533,18.04011848,35.5068171,49.37009225,73.39013338,19.45733683,61.19265239,76.08006551,39.70428381,26.078341944,368.11076314823197,0
147750.1642,1.011667088,2.963226643,8.020566386,16.04227016,32.34668732,52.04059543,71.90338892,15.43536257,54.92174963,68.74545373,35.6410616,27.026063189000002,312.0305708072566,0
839883.4381,2.02412959,1.0580662,4.89946688,17.02276075,41.44984856,52.12225124,76.55924553,14.40537936,45.21454504,56.80107781,29.46357906,22.98029383,644.4884060244718,1
117700.539,0.907474061,2.956324358,9.072196154,16.1337751,37.69975403,55.4418791,76.5068553,14.88415382,50.58018547,64.1512876,32.419633,28.162295612,267.74514843157976,0
929428.0377,1.954015794,1.069498141,7.022476175,19.13401231,20.58309266,60.64381693,76.67420095,99.19710519,100.2067454,100.9330504,26.59415006,27.225986626,1139.0852401596042,1
508971.5129,0.967877242,1.049946718,10.03649749,16.09434377,18.78613467,56.58010073,74.55050109,10.68521216,34.29258611,41.35497987,21.07253073,27.180787977999998,186.79767647649606,0
844035.4597,2.981895508,3.008943275,5.957736569,17.82907181,24.16238768,49.43657902,72.07038728,7.86757095,27.95363522,34.12940703,17.78144374,26.795751654,449.3265100481121,0
368332.9777,2.052789944,2.978685211,9.049122033,18.94157629,12.11205328,47.08400009,76.04681496,8.835599985,31.88791051,41.0087796,20.83660733,30.969383534000002,314.0005956141004,0
232421.8229,0.999672233,1.991966749,6.928291105,16.07053919,33.78573834,52.74219779,71.30886222,11.96844542,40.62716316,52.60084724,27.33918136,24.990797044,253.02554740215072,0
695190.1061,2.002449092,1.99141791,6.041240042,17.79695216,22.80742633,45.52689945,76.95132351,14.44614488,45.16564122,56.21499972,29.0963064,25.829610112,521.4415816832449,0
877880.7306,3.048884359,2.977349074,8.894877481,20.14833091,34.05550928,46.81012335,71.91075128,16.64733857,53.62219592,71.05528555,34.71150301,32.020557464999996,780.5864213389447,1
333040.5238,2.954267569,0.971528949,9.938701481,15.12283109,45.63369342,52.60360435,72.19553394,10.40318788,34.89159506,43.75534706,23.78216331,26.03306152,621.5545366748079,0
438768.1698,3.000792711,1.978340171,6.053218901,20.0430102,16.89772114,49.27882697,74.64909056,16.49381069,50.83764425,63.35549529,32.56077744,28.074569272,804.2363414473889,1
367009.6825,3.062858024,1.013094265,6.02522956,16.98603491,35.20264246,54.07942923,75.24663786,14.3545267,44.90499662,53.44866808,27.43765942,24.024358735,887.9076274380949,1
325453.688,2.941043643,1.047340935,9.013854926,18.00917474,47.29812303,42.66231115,72.13029913,14.12892764,46.64106195,56.97332297,29.44405611,28.070370601,710.1160911788577,1
973519.3435,3.003274315,1.974477244,9.983015935,18.04354317,20.89047506,48.61602274,77.2734304,10.36470973,28.1885261,37.42756754,19.17340834,30.001036349,449.0218948182681,0
882178.4867,2.009738576,3.01341723,10.0365937,19.93826421,35.20941702,53.58059544,75.23242316,9.989966861,31.3878702,37.41525265,20.46228137,32.98827514,295.9961376613532,0
510769.5303,0.924614677,2.042626004,6.010263739,16.83366133,45.47379838,45.41580741,75.85046617,9.559832673,31.79283187,40.59584785,20.17267525,24.886551073,185.0098808441392,0
265670.3521,2.995451872,2.017761185,10.02095575,19.05720011,32.51037661,53.32334317,73.75070961,0.621862719,-0.996165662,99.48272965,27.89457315,31.095917045,704.4891123047024,1
874506.858,0.983334469,2.944257369,8.203064874,16.04901407,22.75032926,49.06325516,72.25880981,14.8426399,50.17443516,61.91050349,33.5821469,27.196336313,264.2028479292325,0
669514.417,2.031932728,2.987888217,8.084274036,19.0614478,35.72921712,43.2093281,76.6873927,12.9304056,42.3065118,51.55992302,27.07493241,30.133610052999998,421.9379701263964,0
990558.3541,2.002864425,1.001624745,6.135588219,20.1063489,38.41943508,54.116956,76.60750755,13.06181927,47.05350949,58.79673126,30.44043347,27.243561864,556.3537162531024,0
389825.7886,1.034654516,3.030729444,9.008279128,15.84744846,39.08495441,51.06089072,72.46013745,9.649235332,31.03882894,37.74409739,19.66724653,27.886457032000003,174.9734834541101,0
336714.2504,2.025786903,1.021803822,8.927021788,17.876162,23.30544422,44.25945765,75.14418949,13.52168956,41.85147368,52.07120097,27.43040856,27.82498761,443.6596381917423,0
479662.8541,1.973078446,1.017200514,4.977217316,14.88579257,47.30656006,47.25284034,74.52224757,12.96565403,42.87206294,55.16057567,27.71210255,20.8802104,639.1578094841636,0
206875.4583,2.983251045,2.997169599,6.044486252,16.0314166,37.03685944,51.83184824,73.61989521,12.88714174,39.9641437,52.90310376,27.46270454,25.073072451,767.7498981956672,1
445466.895,1.015540085,3.007247865,7.083256186,19.06160701,15.8278164,45.72661196,75.2850804,9.302631506,29.03410409,35.22485996,17.7875315,29.152111061,144.37019576794344,0
916412.3551,2.973770613,2.941842359,9.973161862,15.04497269,30.06719236,53.64832905,75.94620942,15.02146553,47.17793124,58.84614985,30.96125976,27.959976911,793.6681183580133,1
274572.2635,1.002904427,0.979980207,9.074599147,20.03868359,20.74258918,57.58028779,73.13816464,18.82329092,63.25132444,78.98445353,40.39583543,30.093262944000003,328.2507891918964,0
907652.2223,1.01965914,2.972995796,7.960163674,16.86008071,21.3633496,53.5497272,73.12301518,12.03708202,36.77711672,43.99713509,23.4194134,27.793240179999998,200.5595301561521,0
884340.1703,2.050360392,0.974447437,8.017174257,19.15051034,29.38279465,45.45746352,74.84681088,14.69051599,52.16710701,64.38335609,31.63295041,28.142132034,556.4368472513215,0
905679.4112,1.991023342,2.044735996,8.938939809,18.86351088,23.72779175,49.80009962,74.13419538,11.72113722,40.58750683,48.8225037,25.05288989,29.847186685,395.6658709570894,0
143586.5095,1.932801386,1.947503383,8.873190646,17.12312788,34.18098526,53.04560481,73.78398025,7.515510574,26.8280369,34.82491406,16.97907272,27.943821908999997,294.5356915151545,0
421894.4167,0.962039779,2.021768668,6.107118474,18.06958648,34.8750741,58.28492723,74.41168492,14.95780151,50.07147626,61.65913063,32.12461108,26.198473622,296.0324351153584,0
539084.7143,3.092667062,1.936325293,5.944172396,17.06581859,27.83984777,57.58358105,73.34542646,100.7715481,101.5127726,100.0879248,19.65891925,24.946316279,1983.3533032358082,1
281691.7218,1.964179621,2.975202293,9.943577454,18.00860244,32.56530699,55.40562564,75.68958698,14.38791797,47.58789433,61.25586893,30.34755758,30.927382187,492.64663762348414,0
993009.3497,2.994599641,2.07799714,8.852143222,16.09921257,23.93608253,47.72761067,76.23903559,14.15105176,45.3166656,55.51905439,27.85312234,27.029352932,747.1275318240879,1
522705.141,1.019712583,2.068625727,7.021626439,15.96316212,33.43306455,49.69087477,69.96867968,19.91336408,61.83958263,77.25271514,39.86226355,25.053414286,373.7618446871477,0
272053.6513,1.903360386,1.049187563,8.092443643,16.96389191,19.89136799,44.43679526,73.12249938,11.31891526,33.6305499,41.42346064,21.18427703,26.105523116,347.03090978341123,0
503604.2368,0.99379183,2.975830509,10.04793894,17.07469498,44.32471868,44.29934362,75.32811837,12.356676,40.94371157,49.10560597,26.22536792,30.098464429,200.97767069792027,0
763185.5044,2.952164185,1.010215157,5.094354665,18.93255066,41.67533624,53.54742085,75.24571623,-1.465923591,99.8857407,99.22014006,30.71913536,25.037120482,1505.001869943838,1
424622.2013,1.027813681,2.064378157,6.938775974,18.92448528,35.16218049,50.2627559,76.33575711,1.807955399,-0.090174249,101.2413519,31.76879414,27.927639411,287.73426646828995,0
389072.7171,1.967504064,2.99625316,5.876995215,18.08712133,44.29738157,42.31706367,72.99459737,1.214623458,1.394364736,98.96971002,35.48658111,26.960369704999998,536.7578546070542,0
285904.5037,3.036999055,1.019508559,9.926913531,18.87450847,31.76971957,49.30505585,76.28339087,10.57836261,36.21827228,43.74987972,22.94221582,29.82093056,556.7412384227266,0
120921.6928,1.000875266,3.01876822,9.045490695,17.10928423,31.10873703,53.25747442,78.18525026,8.459585165,28.21466663,35.00078846,18.73687828,29.173543145,155.10738325711603,0
632274.4865,2.023053267,2.016995189,7.914190927,15.0772474,26.33780346,45.00060015,74.41720403,9.738627399,27.87216847,35.50973349,17.6611332,25.008433515999997,336.6862223082168,0
802176.8013,2.069457412,1.967839061,7.058786988,15.03241189,18.98758588,49.26262862,73.87987204,11.64094108,42.03192256,53.01127387,27.12519383,24.059037939,535.1223493938803,0
759006.8578,2.970188345,1.055066021,8.924489698,15.0324317,43.58256174,48.38693542,73.24497809,19.46998011,64.65147141,79.73169022,40.90958202,25.011987419,1167.3845332113526,1
626344.6367,0.996178259,1.099079876,9.808052007,15.08129569,11.44060033,52.9742871,73.05397082,13.56672651,43.02587307,53.25502442,28.07055924,25.988427573,243.52630041058185,0
376647.5341,3.080847733,0.989735924,4.786081598,19.78944213,16.05575077,53.43659041,76.8357331,11.5907441,42.76721219,52.21445361,27.0959666,25.565259652,782.3650375523858,1
920070.2176,0.974286557,2.980250564,9.965114777,16.92761037,22.96216687,48.11216597,72.89993087,10.71303478,33.77765074,41.93064644,22.18486359,29.872975711000002,161.46113246751062,0
587479.5165,0.97930916,0.960796544,9.02114692,15.01750492,26.27467807,52.93713534,74.81297761,3.054788531,8.852424171,9.399000566,5.491465356,24.999448384,49.266615936298656,0
734051.5799,0.965243752,1.958274686,8.890700476,16.86475366,21.59676552,54.48411275,69.91373169,12.75429682,42.22664554,54.85658968,27.30226522,27.713728822,224.28700202434942,0
876917.3682,2.991505239,2.968878496,4.930760812,19.91995075,20.94473579,44.64040185,74.77337292,16.38137633,55.29242565,68.13198235,35.02007672,27.819590058000003,851.3919613764164,1
842577.4755,2.939946053,1.109518083,9.99281509,18.08496468,46.27456913,48.41963887,75.38069016,13.13116135,42.42072365,53.49081627,27.84342211,29.187297852999997,675.200651923078,1
478759.5192,2.004625159,2.987675718,6.00947042,15.05039621,23.88376945,47.10786707,74.98623645,8.129476624,29.37745606,36.33679024,18.39960166,24.047542348,359.4530669413179,0
475871.3652,2.035420224,0.992106465,5.907447419,20.02608861,28.45324767,50.65122874,74.53684116,8.374356565,26.9782932,33.72160955,17.58176997,26.925642493999998,311.9694834727337,0
998569.9948,2.937107824,0.972214897,4.87197057,18.01698905,29.49439726,52.69164649,72.15843652,3.87670752,12.69918054,17.34415481,8.644664308,23.861174517,250.85460269289456,0
814673.0137,1.931423461,3.019799806,4.925136987,15.90080407,29.20738212,55.22143353,76.48570457,12.69670959,42.16372222,53.85049867,27.8738906,23.845740863,553.4013542299612,0
349092.1456,2.983159542,2.952185193,7.864242597,16.01929447,29.32887445,51.06109804,76.95000182,16.28549152,54.26729176,68.47604803,35.36951019,26.835722259999997,948.1902275039415,1
888685.198,1.009733417,1.036832009,5.984054058,18.81813074,23.08131189,47.21577423,75.92157868,9.334748283,28.33994105,34.66282361,17.90972402,25.839016807,164.24204153768898,0
694768.1256,1.972886667,1.106750076,4.911406288,20.16598076,40.21968165,60.24513049,74.21546107,-0.37953566,100.5964735,101.5870153,27.06702114,26.184137124,1024.5808615641356,1
245870.7583,1.965698411,1.005201226,10.00125691,18.0015657,46.51951164,57.52598842,77.24230858,10.99258711,40.72809255,47.88408311,25.79002409,29.008023836,444.9442735544583,0
258025.1761,0.985436898,3.03891696,9.065125393,17.03766072,27.01045525,54.13300315,71.22105699,17.883289,58.96025054,73.60879982,36.28354223,29.141703073000002,302.7842523654876,0
831616.2284,2.959395148,2.04362646,9.083338733,17.07796094,16.9523719,55.72009389,73.5450022,15.28008411,49.40461318,63.05560718,31.8938797,28.204926133,803.7305230821954,1
218134.1245,1.015868754,3.031403366,9.000029395,14.9144329,31.01373682,55.53934044,73.29697461,14.84943061,46.62107455,58.04196641,29.37061981,26.945865661,276.45869411555134,0
822675.9061,1.98117395,1.926225644,8.976914551,19.1856186,15.53057087,49.01400083,73.82556867,98.91714043,98.7523854,2.005460994,17.28172138,30.088758795000004,430.1785043439716,0
700286.7341,0.967898963,0.915633071,7.983374243,19.9861268,23.55127697,50.79966365,70.4016415,8.821419149,26.61051775,36.51683109,18.27619628,28.885134114000003,139.03663234544263,0
978360.7777,1.058721711,2.010511716,6.027445235,14.96107165,32.60815375,46.39446917,76.89878092,8.147528685,30.91575154,38.56105204,20.78473423,22.999028601,215.66269114630913,0
700541.3555,2.026999722,3.026214591,6.031633084,19.98057441,34.96428014,45.38230134,77.62703005,10.38690352,34.75398418,45.14914683,22.59574311,29.038422085,380.8738368153852,0
243407.917,0.973652827,2.057881195,8.95815967,15.08143443,38.10086626,49.3671232,78.44259742,100.89806,-0.832694768,99.19848257,20.48434519,26.097475295000002,432.98616433539786,0
862473.1985,3.020329959,2.021713791,6.062441386,18.91455164,39.76702112,57.27951387,77.61741422,6.08957852,21.79454197,28.26594163,14.5443538,26.998706817,412.7187662595459,0
731978.2812,1.996703019,1.019996949,9.0078831,17.87986254,24.44418545,48.27754667,74.378693,12.82734633,39.54344709,48.55481638,25.44285862,27.907742589,418.3184968762265,0
746049.8566,0.993708245,2.952341047,5.019631258,18.04087618,35.33980982,41.93703952,77.98256226,0.12201829,100.3534309,-0.860180333,16.02128093,26.012848485000003,158.98666456503796,0
951064.0638,0.963395563,1.049558061,5.917638171,17.00391304,49.00888477,49.4750345,70.02969385,11.52501545,38.26328894,49.12613293,23.87625262,23.971109272,238.0436328682925,0
312357.1582,1.064450571,1.025357303,9.041285939,16.87055799,28.84376654,55.11125201,76.86321813,5.758164913,20.52937001,27.01583756,13.25264611,26.937201232,133.81940435963563,0
524348.2696,0.978711221,2.061386756,6.905498265,16.97254573,28.5609188,48.01645081,78.28304588,6.831770111,23.03015479,28.94853044,13.97699708,25.939430751,135.12880500888826,0
868173.4782,1.040109697,3.103276245,6.887261824,18.91218197,29.59950088,46.7259808,71.16696959,14.07971967,45.61440044,57.25179454,29.50692654,28.902720039,239.34436162619454,0
368965.98,3.010341662,2.955820095,6.997906278,17.10605259,33.99536741,44.43495831,77.07880982,99.89596107,100.3766701,98.01333005,24.40586486,27.059778963,1715.3404226449882,1
500393.8847,2.982755907,0.953668233,4.991879374,14.86178335,35.42582014,49.31908714,75.23178777,23.24494173,74.99184345,93.67245656,48.91358885,20.807330956999998,1660.8018824448195,1
938464.7536,2.051144398,2.017110174,10.01436185,17.98602224,19.64835568,49.49985059,72.36138326,12.80945599,41.80280181,52.75269155,-68.10495476,30.017494264,417.1626732472323,0
521183.0487,3.03843745,1.950496441,9.995889014,14.97132801,29.77730952,47.05762572,73.26013673,16.77190206,52.07823609,65.65430221,32.64612818,26.917713465,877.1454101901364,1
551963.6897,2.038269019,2.062712254,6.045859532,16.99876497,35.10614411,51.4426856,71.10278677,10.91575624,35.10695801,45.0286625,22.99414468,25.107336756,438.55853582406985,0
554212.7084,3.025414974,1.927353111,9.092029619,19.9405739,19.32731352,50.55847675,77.67074905,16.37674363,49.43347279,63.96746685,32.4260376,30.95995663,761.7214520232372,1
736814.1003,1.032196786,2.011725025,7.025326804,15.22506839,23.39388821,62.28002273,76.95825704,100.2139383,-1.893431136,100.4483102,28.32170562,24.262120219,424.7648641428549,0
557288.1896,1.043703733,2.927459795,7.078757799,18.94691173,23.79827729,49.25701521,70.73274511,9.057660974,28.37214077,34.2098945,18.08854345,28.953129324,146.00087797430817,0
202263.3011,0.995461642,1.972908951,9.888387659,16.91231589,33.15522473,55.11079535,72.14068104,10.44353037,33.06633135,40.7830255,20.63456929,28.7736125,177.52811203522484,0
705528.6794,1.996173092,3.009178884,4.962815539,15.03879624,29.72483517,40.19106466,74.19160104,10.21564794,37.59329558,48.20984243,24.60534147,23.010790663,468.7648583687018,0
473200.9695,2.933351976,2.991674958,7.960402015,18.9112102,34.26571369,47.72000134,75.59838024,12.01398931,37.89085415,48.12521969,24.13735049,29.863287173,576.2171169822068,0
876830.5864,1.052142147,1.028024702,7.903295115,19.97463109,27.26555188,58.32551752,71.87332655,5.442454182,11.91089243,16.82850768,8.745991258,28.905950906999998,75.01553538568731,0
428046.1063,2.969458608,1.020232477,8.93009603,17.11709027,48.26924366,50.05570404,72.3822614,18.04027926,57.45429313,73.17019641,38.22126384,27.067418777,993.4758777299851,1
616343.7099,0.912426268,3.017323536,8.927006763,20.09155542,33.94184375,39.66443251,74.62374904,7.352756121,25.69383175,31.71602033,16.75072721,32.035885719,104.06595760376098,0
291728.9974,3.044792271,0.98836773,6.202358223,15.80189582,35.92896483,53.80804088,77.34754445,11.10427415,35.06415651,42.38213478,21.91215173,22.992621773,737.7448298521084,1
752256.7972,2.947379004,2.994128,7.915136236,16.07410988,31.79456626,51.34102129,72.54995475,11.44068683,39.32898049,47.7407384,-23.75499171,26.983374116,637.7328880026957,0
982911.0172,1.018757458,2.033104792,7.071248059,19.84542364,25.69267178,53.16447956,73.96877829,14.51558352,46.13704539,56.79452,28.48428717,28.949776491,248.26122264065066,0
648324.8436,1.961847122,0.951859666,6.022797731,18.98125684,34.2416545,56.67722118,73.61451151,99.75756472,100.1339377,0.603543419,26.57232012,25.955914237,691.5278100284097,1
849066.8215,0.981743162,1.071310709,9.069926618,18.97046874,11.18378711,50.2570439,74.1639006,14.52553484,47.3028907,59.82429682,30.51759445,29.111706067,236.32090993335063,0
614888.5953,3.002740881,1.095634624,9.922326273,17.83643595,35.39910562,42.64904678,78.9911688,9.621737778,31.84890469,41.48736057,21.01595016,28.854396846999997,518.5635707760588,0
802239.5449,3.052789379,3.006703256,4.912420837,17.99598689,32.11785058,44.83648098,78.83267386,8.661920291,33.9371504,41.48858357,21.56302784,25.915110983,598.1325904704552,0
247009.5845,0.994545893,1.046867352,5.916524427,18.79357489,22.14661658,41.46107452,72.44467951,13.14619505,39.62778555,48.69572132,25.98900545,25.756966669,211.90769560827974,0
315498.0048,0.947486625,0.969347163,9.911124559,17.89836519,47.08873705,51.65585357,74.82071913,16.6711863,53.25869341,66.29246876,33.58659573,28.778836912,280.88769261042495,0
110800.1384,3.025252895,1.046874178,5.942712859,18.97569513,16.7888494,45.51872046,75.56953195,10.39494825,34.01398408,44.43078011,21.9939675,25.965282166999998,592.7725086122052,0
630958.5279,3.048653176,0.910819281,4.877183872,19.92550952,21.66298935,58.3432646,75.28459965,16.94440067,54.34335571,66.95411565,34.21067316,25.713512672999997,1018.3873706721192,1
416272.8315,2.972917467,3.040039811,7.065181004,14.92763326,31.27874911,42.17224822,76.9911901,16.46637158,54.4156597,67.82190451,34.84997942,25.032854075000003,955.2261515609007,1
376773.0961,1.981240452,3.032512409,7.05068769,20.00407074,36.35672808,52.02481446,73.65497467,9.936263519,38.74070157,46.17529421,23.79248019,30.087270839,381.2555868270314,0
230414.479,2.923232146,1.050547592,7.987784794,16.92835397,18.61347974,52.60351325,73.76236267,19.76008209,59.99805197,76.65362181,39.71414128,25.966686356,1034.7614957238693,1
202464.2298,0.949192843,1.986953629,5.053405597,18.89969875,46.22400605,61.27697566,76.81238387,99.99617609,99.42533322,100.3332014,25.75685769,25.940057976,675.0698381023382,1
241719.5656,2.047643499,2.999566408,7.0685289,14.92275303,30.56987144,39.63613402,72.26097082,7.665648835,31.31077516,37.5994417,18.43406539,24.990848338,344.240754147012,0
842648.6,1.979062324,1.005342607,9.091572916,15.96115419,50.2002012,50.69339848,77.99348357,15.83772391,53.25392175,66.26118236,33.70792472,26.058069713000002,659.2035508182444,1
715771.0173,2.947848733,2.976649826,7.173659606,20.00115305,25.82286796,45.95653538,71.05039732,99.75912078,-1.027946425,0.689123383,39.25131283,30.151462482,253.3270519666909,0
376133.5021,0.969359068,1.025026272,8.988628169,18.05619571,25.93086259,45.12134062,72.40862215,10.5073574,31.68567388,40.5279992,20.50343743,28.069850151,160.85482599221777,0
360475.6369,2.998547142,1.943747311,7.844239157,17.99583848,31.95456999,51.76476212,77.33776919,15.61114718,49.24000297,62.91879812,31.20292808,27.783824948,855.207571079255,1
691001.2855,3.016396634,2.985629035,10.17865205,19.02113408,25.18086449,44.80683849,74.43037173,6.698316082,22.6737393,27.40267174,13.85254537,32.185415165,302.60027815669605,0
542015.1048,3.015037291,0.977038533,9.046379913,15.92431159,11.24566898,53.62041535,72.56304133,16.95058125,62.75677009,77.10692651,40.2438619,25.947730036000003,1064.8399736605338,1
744681.5681,3.04275389,1.952949212,7.937099395,17.99675365,31.76198399,51.44470625,74.39974552,15.33013832,46.32066739,56.95981739,29.50293998,27.886802257,776.5815891835603,1
955537.1755,3.134525221,1.032763659,4.870202671,19.00462279,24.45773803,56.01594536,73.80066939,12.47946362,44.44512177,55.44000473,28.71663927,24.907589119999997,867.7756608678901,1
705424.1928,1.068386226,1.984520892,5.95344489,18.96700369,26.15137582,50.11088822,74.20828248,7.119531605,22.95998861,27.38941203,14.64479904,26.904969471999998,134.33605413041533,0
346706.4403,1.996150991,1.971070591,9.868517625,16.96257386,25.74742046,43.05429695,77.34475483,11.44620718,34.60435545,43.15083061,23.32567305,28.802162076000002,355.7977557834339,0
554818.7458,1.989127263,2.933322792,7.026373505,20.08504432,34.73724166,50.475282,74.80760682,-0.326370972,100.7134845,100.1025524,19.73841703,30.044740617000002,832.240278184052,1
160051.6676,0.967046121,2.946819083,4.904589237,15.8609573,26.54911466,54.12497979,78.79933684,13.58837591,40.27513785,51.91874781,26.13504304,23.71236562,271.56313475629383,0
248085.8926,2.005344587,2.032788893,9.193810264,15.9801054,26.71727338,59.09638619,73.33657869,13.70109794,47.53904981,57.68848835,29.95333104,27.206704557,546.9891705040326,0
725490.9976,3.028854684,0.960238232,7.960221517,15.00708507,24.16367199,58.10547971,74.02342071,8.474573781,29.60919387,38.11250261,19.80612248,23.927544818999998,601.6545669771059,0
406799.3759,0.985630501,2.06009634,4.843266717,16.93177764,21.57746181,49.78588697,75.28007005,11.00893199,36.96376128,46.2490576,24.02345087,23.835140697,230.90225249434496,0
449466.3767,3.012653782,2.978965267,7.986823444,20.03260498,28.44372474,51.6536056,76.32585185,12.83605856,46.33315956,55.27813438,28.91317401,30.998393690999997,679.0609159402976,1
350916.0075,1.010984255,1.012801689,7.005407944,15.14630335,49.31857075,44.90111646,75.55652176,99.85883038,0.797229243,98.70085834,38.9812438,23.164512983,543.6579040918552,0
717304.9055,3.031271178,0.953262646,9.959726748,17.08771316,17.36610557,45.76115674,74.64575152,9.602419891,33.33409662,41.52797041,21.82102873,28.000702554,519.5521113852856,0
